search_id	tag	canon_acc	common_name	qlen	s_acc	percid	alen	expect	qbegin	qend	lbegin	lend	taxon_id
14	M_arvalis_MD40m_tfx	AXA13162	ND2	344	VIIT010023953.1	0.8218	174	6e-106	166	344	18624	19133	47230
14	M_arvalis_MD40m_tfx	AXA13167	COX3	261	VIIT010024827.1	0.6053	38	4.7e-08	215	252	12068	12181	47230
14	M_arvalis_MD40m_tfx	AXA13163	COX1	514	VIIT010025004.1	0.7105	38	9.3e-13	298	335	5857	5970	47230
14	M_arvalis_MD40m_tfx	AXA13167	mtGenome	261	VIIT010025424.1	0.7977	174	1.9e-47	1	88	16124	16644	47230
14	M_arvalis_MD40m_tfx	AXA13163	COX1	514	VIIT010025437.1	0.85	20	3.1e-06	433	452	301	360	47230
14	M_arvalis_MD40m_tfx	AXA13167	COX3	261	VIIT010027068.1	0.6207	203	5.3e-82	52	252	12992	13600	47230
14	M_arvalis_MD40m_tfx	AXA13168	ND3	115	VIIT010027068.1	0.6066	61	5.2e-22	3	63	13703	13885	47230
14	M_arvalis_MD40m_tfx	AXA13167	COX3	261	VIIT010027170.1	0.6104	249	2.5e-94	2	249	15702	16441	47230
14	M_arvalis_MD40m_tfx	AXA13166	ATP6	226	VIIT010027170.1	0.5962	208	8e-73	23	225	16450	17053	47230
14	M_arvalis_MD40m_tfx	AXA13163	COX1	514	VIIT010027499.1	0.6	45	8.8e-08	153	197	9324	9454	47230
14	M_arvalis_MD40m_tfx	AXA13170	ND4	459	VIIT010027540.1	0.8791	182	6.1e-138	1	182	2673	3218	47230
14	M_arvalis_MD40m_tfx	AXA13163	COX1	514	VIIT010027540.1	0.8774	416	0.0	98	514	6387	7644	47230
14	M_arvalis_MD40m_tfx	AXA13162	ND2	344	VIIT010027540.1	0.8455	110	5.6e-74	168	277	7633	7962	47230
14	M_arvalis_MD40m_tfx	AXA13170	ND4	459	VIIT010027540.1	0.6314	293	1.3e-123	80	380	13274	14143	47230
14	M_arvalis_MD40m_tfx	AXA13164	COX2	227	VIIT010027540.1	0.5128	117	2.3e-29	108	227	15931	16287	47230
14	M_arvalis_MD40m_tfx	AXA13166	ATP6	226	VIIT010027540.1	0.5722	180	9.3e-49	1	180	19082	19613	47230
14	M_arvalis_MD40m_tfx	AXA13166	ATP6	226	VIIT010027619.1	0.6584	202	2.1e-82	25	226	2172	2767	47230
14	M_arvalis_MD40m_tfx	AXA13170	ND4	459	VIIT010027619.1	0.6413	315	1.6e-152	77	387	3673	4604	47230
14	M_arvalis_MD40m_tfx	AXA13163	COX1	514	VIIT010027619.1	0.9072	474	0.0	1	485	12967	14384	47230
14	M_arvalis_MD40m_tfx	AXA13171	ND5	601	VIIT010028321.1	0.94	200	1.4e-150	1	200	11578	12173	47230
14	M_arvalis_MD40m_tfx	AXA13170	mtGenome	459	VIIT010028654.1	0.8919	270	2.1e-90	1	122	2	811	47230
14	M_arvalis_MD40m_tfx	AXA13170	ND4	459	VIIT010028654.1	0.6901	242	7.5e-82	75	387	1641	2358	47230
14	M_arvalis_MD40m_tfx	AXA13164	COX2	227	VIIT010028654.1	0.5816	141	4.3e-52	87	227	3928	4346	47230
14	M_arvalis_MD40m_tfx	AXA13170	ND4	459	VIIT010028761.1	0.6538	26	1.5e-05	394	419	4417	4494	47230
14	M_arvalis_MD40m_tfx	AXA13171	ND5	601	VIIT010028761.1	0.6024	410	1.9e-120	1	415	4746	5949	47230
14	M_arvalis_MD40m_tfx	AXA13162	ND2	344	VIIT010029004.1	0.697	33	1.2e-05	282	314	3622	3716	47230
14	M_arvalis_MD40m_tfx	AXA13162	ND2	344	VIIT010029004.1	0.5472	106	6.6e-27	113	216	3764	4071	47230
14	M_arvalis_MD40m_tfx	AXA13164	COX2	227	VIIT010029137.1	0.6364	55	4.7e-13	174	226	10996	11163	47230
