search_id	tag	canon_acc	common_name	qlen	s_acc	percid	alen	expect	qbegin	qend	lbegin	lend	taxon_id
34	M_musculus_MD40m_tfx	AAN85128	COX3	261	NC_000070	0.5862	29	1.1e-06	230	258	92906529	92906615	10090
34	M_musculus_MD40m_tfx	AAN85127	ATP6	226	NC_000070	0.403	134	1.2e-23	19	142	93237203	93237564	10090
34	M_musculus_MD40m_tfx	AAN85126	ATP8	67	NC_000070	0.4615	26	0.00032	4	29	93237686	93237763	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000070	0.7519	129	2.6e-45	1	129	141704090	141704656	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000070	0.84	25	8e-26	27	51	148724791	148724865	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000070	0.6545	55	7.2e-25	275	328	150196854	150197016	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000071	0.875	192	7.9e-184	191	381	7326299	7326872	10090
34	M_musculus_MD40m_tfx	AAN85128	COX3	261	NC_000071	0.6102	59	5.9e-09	203	261	14049071	14049294	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000071	0.4038	208	3.9e-16	297	513	19006070	19006688	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000071	0.6923	52	4.5e-25	357	408	37325587	37325742	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000071	0.72	25	1.1e-09	104	128	49470877	49470951	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000071	0.9688	32	1.2e-23	313	344	60200061	60200156	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000071	0.7668	373	0.0	1	372	84766565	84767678	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000071	0.375	136	1.9e-08	44	181	85679015	85679410	10090
34	M_musculus_MD40m_tfx	AAN85122	ND1	318	NC_000071	0.5111	90	0.00061	63	155	89874437	89874727	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000071	0.8108	37	2e-16	296	332	92423999	92424109	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000071	0.8091	220	6.4e-171	228	447	112904398	112905043	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000071	0.6829	41	2.3e-17	173	213	117119079	117119201	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000071	0.5946	37	2.6e-10	148	184	131007325	131007435	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000071	0.963	54	2e-54	241	294	150365530	150365691	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000071	0.6087	46	4.6e-11	37	89	150549516	150549653	10090
34	M_musculus_MD40m_tfx	AAN85122	ND1	318	NC_000072	0.6951	82	2e-19	143	223	4254091	4254332	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000072	0.6667	24	0.00014	43	66	8506909	8506980	10090
34	M_musculus_MD40m_tfx	AAN85130	ND4L	98	NC_000072	0.6364	33	3e-11	30	61	13167385	13167479	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000072	0.6349	63	1.3e-10	219	284	65249899	65250081	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000072	0.4395	223	7.2e-48	3	222	65250482	65251126	10090
34	M_musculus_MD40m_tfx	AAN85133	ND6	172	NC_000072	0.4643	84	1.2e-05	43	126	65251233	65251472	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000072	0.4483	145	0.0004	144	299	65255630	65256040	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000072	0.7143	21	1.5e-05	321	341	65256980	65257042	10090
34	M_musculus_MD40m_tfx	AAN85128	COX3	261	NC_000072	0.9231	26	8.3e-17	192	217	67738035	67738112	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000072	0.7091	55	1.3e-16	245	305	74552361	74552521	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000072	1.0	19	5.2e-09	223	241	84023575	84023631	10090
34	M_musculus_MD40m_tfx	AAN85127	mtGenome	226	NC_000072	0.7391	177	4.7e-46	171	226	114728323	114728855	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000072	0.5054	93	2.8e-10	336	429	118362702	118362984	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000072	0.75	76	1.7e-51	389	464	127740714	127740941	10090
34	M_musculus_MD40m_tfx	AAN85128	COX3	261	NC_000073	0.5862	29	0.00085	174	202	74487372	74487458	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000073	0.4228	123	1.2e-16	100	222	75534781	75535156	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000073	0.6571	35	1.8e-08	36	71	75538694	75538796	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000073	0.6818	66	8.6e-36	53	118	88262049	88262246	10090
34	M_musculus_MD40m_tfx	AAN85130	ND4L	98	NC_000073	0.6939	49	1.8e-34	9	57	91610422	91610568	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000073	0.75	48	5.4e-55	68	115	91610642	91610785	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000073	0.7576	66	1.5e-36	13	77	91751701	91751896	10090
34	M_musculus_MD40m_tfx	AAN85128	COX3	261	NC_000074	0.8261	69	2.2e-39	103	169	12326998	12327201	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000074	0.8136	118	4.7e-97	260	378	31888077	31888430	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000074	0.8286	35	1.3e-18	326	360	39205545	39205649	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000074	0.7674	43	1.4e-19	43	86	39676810	39676936	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000074	0.6889	45	3.7e-17	266	309	50474562	50474694	10090
34	M_musculus_MD40m_tfx	AAN85133	ND6	172	NC_000074	0.597	67	1.5e-21	67	132	56265459	56265661	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000074	0.5714	21	3.3e-05	3	23	86832908	86832970	10090
34	M_musculus_MD40m_tfx	AAN85128	COX3	261	NC_000074	0.7033	91	7.5e-49	19	106	88841775	88842056	10090
34	M_musculus_MD40m_tfx	AAN85130	ND4L	98	NC_000074	0.5854	41	2.2e-10	59	98	95987678	95987792	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000074	0.7273	121	7.3e-77	260	378	102750361	102750720	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000075	0.8421	19	8e-05	51	71	15229482	15229536	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000075	0.8125	32	0.00029	125	164	15229626	15229719	10090
34	M_musculus_MD40m_tfx	AAN85122	ND1	318	NC_000075	0.7119	59	3.3e-11	1	57	15231138	15231308	10090
34	M_musculus_MD40m_tfx	AAN85122	ND1	318	NC_000075	0.7986	144	3.2e-46	54	196	15231608	15232031	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000075	0.663	184	1.8e-100	162	344	15232032	15232573	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000075	0.7578	161	3.3e-111	8	169	15232901	15233383	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000075	0.8182	22	1.1e-08	165	185	15233553	15233614	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000075	0.619	21	8e-05	87	107	24121641	24121703	10090
34	M_musculus_MD40m_tfx	AAN85126	ATP8	67	NC_000075	0.9444	18	2.1e-09	1	19	24495284	24495337	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000075	0.5672	67	9e-22	8	70	39654815	39655003	10090
34	M_musculus_MD40m_tfx	AAN85133	ND6	172	NC_000075	0.5168	149	1.1e-24	5	157	39655107	39655561	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000075	0.5357	28	4.8e-11	1	28	93054919	93055002	10090
34	M_musculus_MD40m_tfx	AAN85127	mtGenome	226	NC_000075	0.7896	839	1e-215	1	216	93055877	93058394	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000075	0.5741	54	9.9e-08	410	465	104466892	104467056	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000075	0.8333	18	6.5e-08	351	368	118108759	118108812	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000075	0.5676	37	1.9e-05	307	344	122936571	122936679	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000076	0.8913	92	7.9e-68	508	599	41561778	41562053	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000076	0.875	64	1.8e-55	263	326	52394389	52394580	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000076	0.5725	138	3.3e-41	16	156	59055708	59056114	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000076	1.0	19	8e-09	336	354	59998186	59998242	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000076	0.4681	94	7.4e-13	114	205	123228960	123229231	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000077	0.4756	82	4.4e-16	167	247	22620965	22621204	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000077	0.5357	56	3.9e-36	12	67	22621296	22621463	10090
34	M_musculus_MD40m_tfx	AAN85126	ATP8	67	NC_000077	0.8913	46	1.1e-45	2	47	44275002	44275139	10090
34	M_musculus_MD40m_tfx	AAN85125	COX2	227	NC_000077	0.9815	54	1.6e-69	174	227	44277941	44278102	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000077	0.6957	23	4.1e-05	497	519	48196038	48196106	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000077	0.6154	26	6.7e-06	308	333	51817218	51817295	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000077	0.9541	218	0.0	297	514	90429310	90429963	10090
34	M_musculus_MD40m_tfx	AAN85125	COX2	227	NC_000077	0.8095	21	1.6e-09	83	102	93076709	93076767	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000078	1.0	18	1.9e-09	165	182	4127304	4127357	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000078	0.8831	77	1.8e-59	270	344	4127403	4127625	10090
34	M_musculus_MD40m_tfx	AAN85122	ND1	318	NC_000078	0.9135	104	8.5e-44	215	318	59309459	59309770	10090
34	M_musculus_MD40m_tfx	AAN85122	ND1	318	NC_000078	0.9	80	2e-30	218	298	80855396	80855635	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000078	0.7126	87	6.5e-45	189	276	100863459	100863709	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000078	0.871	31	1.5e-20	457	487	116805638	116805730	10090
34	M_musculus_MD40m_tfx	AAN85125	COX2	227	NC_000079	0.82	50	8.5e-47	1	50	23482223	23482372	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000079	0.871	62	6.2e-48	324	384	60457199	60457382	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000079	0.4156	77	7.4e-05	159	238	70377824	70378050	10090
34	M_musculus_MD40m_tfx	AAN85122	ND1	318	NC_000079	0.4777	224	6.5e-11	71	310	70379097	70379742	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000079	0.7895	57	1.2e-29	455	509	83612678	83612840	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000079	0.9655	319	0.0	236	553	85274681	85275633	10090
34	M_musculus_MD40m_tfx	AAN85133	ND6	172	NC_000079	0.6531	49	6.4e-08	120	170	100760741	100760877	10090
34	M_musculus_MD40m_tfx	AAN85130	ND4L	98	NC_000079	0.72	25	1.8e-07	25	49	118692638	118692715	10090
34	M_musculus_MD40m_tfx	AAN85125	COX2	227	NC_000080	0.625	24	2.9e-07	57	80	30039105	30039176	10090
34	M_musculus_MD40m_tfx	AAN85125	COX2	227	NC_000080	0.4762	105	6.1e-22	111	213	37982228	37982530	10090
34	M_musculus_MD40m_tfx	AAN85128	COX3	261	NC_000080	0.5397	63	1.7e-16	191	253	38934713	38934897	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000080	0.7069	58	7.8e-25	71	127	50170154	50170323	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000080	0.7059	51	7.8e-25	71	120	50201670	50201816	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000080	0.4724	163	3.7e-20	115	280	59137048	59137502	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000080	0.8444	45	1.2e-30	72	115	59237204	59237334	10090
34	M_musculus_MD40m_tfx	AAN85128	mtGenome	261	NC_000080	0.6806	235	6.7e-101	110	261	111947506	111948210	10090
34	M_musculus_MD40m_tfx	AAN85127	ATP6	226	NC_000081	0.569	58	1.3e-09	168	224	11185590	11185760	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000081	0.4053	190	1.8e-08	230	414	14406446	14406990	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000081	0.5319	47	0.00018	249	294	14411087	14411234	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000081	0.6533	75	3.7e-37	172	246	15455500	15455724	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000081	0.6364	55	2.2e-11	380	441	23880551	23880707	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000081	0.8	75	3.7e-49	204	283	42431269	42431485	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000081	0.4664	283	3.6e-42	55	338	57349780	57350719	10090
34	M_musculus_MD40m_tfx	AAN85122	ND1	318	NC_000081	0.5346	318	2.1e-46	5	316	57351317	57352264	10090
34	M_musculus_MD40m_tfx	AAN85123	ND2	345	NC_000081	0.4257	101	2.9e-11	192	289	63991012	63991304	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000081	0.6	25	0.00061	389	413	74510549	74510623	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000081	0.6304	46	2.9e-38	4	49	81938223	81938360	10090
34	M_musculus_MD40m_tfx	AAN85128	COX3	261	NC_000081	0.675	80	1.2e-41	161	246	81939803	81940042	10090
34	M_musculus_MD40m_tfx	AAN85127	ATP6	226	NC_000081	0.5614	57	1.9e-21	1	58	81940004	81940170	10090
34	M_musculus_MD40m_tfx	AAN85125	COX2	227	NC_000081	0.7176	85	1.3e-63	130	216	81940839	81941091	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000081	0.5806	31	0.0002	44	78	95824692	95824787	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000082	0.4545	99	3.4e-08	445	539	8625502	8625778	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000082	0.6875	48	5.9e-20	230	277	62304169	62304312	10090
34	M_musculus_MD40m_tfx	AAN85130	mtGenome	98	NC_000082	0.8355	151	4.8e-07	85	98	84818452	84818905	10090
34	M_musculus_MD40m_tfx	AAN85124	COX1	514	NC_000083	0.477	304	3.9e-09	112	418	24652796	24653648	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000083	0.7755	294	5.1e-111	91	378	31512112	31513177	10090
34	M_musculus_MD40m_tfx	AAN85122	ND1	318	NC_000083	0.8333	138	3.1e-47	59	196	34786704	34787111	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000083	0.7143	14	0.00013	17	30	39516729	39516770	10090
34	M_musculus_MD40m_tfx	AAN85127	ATP6	226	NC_000083	0.6667	33	2.3e-12	191	222	81400567	81400663	10090
34	M_musculus_MD40m_tfx	AAN85130	ND4L	98	NC_000083	0.7407	27	5.2e-14	10	36	93986949	93987029	10090
34	M_musculus_MD40m_tfx	AAN85128	COX3	261	NC_000083	0.7959	98	1.7e-76	166	261	93988168	93988453	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000084	0.956	91	5.8e-79	112	202	3638876	3639148	10090
34	M_musculus_MD40m_tfx	AAN85125	COX2	227	NC_000084	0.6491	57	2.2e-21	112	168	7923236	7923396	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000084	0.8491	53	1.1e-47	394	446	22506173	22506331	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000084	0.7368	76	1.1e-43	126	201	38614114	38614341	10090
34	M_musculus_MD40m_tfx	AAN85127	ATP6	226	NC_000084	0.5229	109	7.2e-18	44	153	39352579	39352919	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000084	0.416	262	1.5e-14	107	382	40153699	40154452	10090
34	M_musculus_MD40m_tfx	AAN85126	mtGenome	67	NC_000084	0.5961	140	2.8e-09	26	67	50367495	50367914	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000084	0.7526	97	2.6e-76	262	359	57447922	57448212	10090
34	M_musculus_MD40m_tfx	AAN85127	ATP6	226	NC_000084	0.9355	62	4.1e-70	122	183	65970358	65970543	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000084	0.7945	73	3.2e-75	10	81	75137922	75138138	10090
34	M_musculus_MD40m_tfx	AAN85128	COX3	261	NC_000084	0.7264	106	1e-32	139	244	75138250	75138679	10090
34	M_musculus_MD40m_tfx	AAN85127	ATP6	226	NC_000084	0.7556	45	1.5e-33	135	179	85018430	85018564	10090
34	M_musculus_MD40m_tfx	AAN85128	COX3	261	NC_000086	0.7188	32	1.5e-11	218	250	12658542	12658629	10090
34	M_musculus_MD40m_tfx	AAN85132	ND5	607	NC_000086	0.8846	26	2.9e-11	406	431	51123342	51123419	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000086	0.8636	22	1.1e-11	1	22	62358727	62358792	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000086	0.6757	74	1.1e-36	194	266	102041649	102041875	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000086	0.6892	74	9.7e-39	194	266	102126585	102126811	10090
34	M_musculus_MD40m_tfx	AAN85129	ND3	115	NC_000086	0.5778	45	2.7e-23	1	46	126300868	126301002	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000086	0.5055	91	2.3e-14	250	342	138143281	138143558	10090
34	M_musculus_MD40m_tfx	AAN85134	CYTB	381	NC_000086	0.4923	65	8.9e-09	45	111	140384032	140384221	10090
34	M_musculus_MD40m_tfx	AAN85131	ND4	459	NC_000086	0.5143	70	4.5e-16	107	175	164076090	164076291	10090
43	R_norvegicus_MD40m_tfx	YP_665641	CYTB	380	NC_005100	0.56	50	9.3e-06	127	175	4277409	4277555	10116
43	R_norvegicus_MD40m_tfx	YP_665629	ND1	318	NC_005100	0.4772	241	3.7e-16	64	311	35681410	35682102	10116
43	R_norvegicus_MD40m_tfx	YP_665631	COX1	514	NC_005100	0.6744	43	1.1e-08	156	202	57263965	57264093	10116
43	R_norvegicus_MD40m_tfx	YP_665631	COX1	514	NC_005100	0.7	40	7.4e-06	159	202	57277036	57277153	10116
43	R_norvegicus_MD40m_tfx	YP_665635	COX3	261	NC_005100	0.8372	43	4.8e-21	219	261	107250621	107250745	10116
43	R_norvegicus_MD40m_tfx	YP_665641	CYTB	380	NC_005100	0.4726	146	4e-14	204	341	114083104	114083511	10116
43	R_norvegicus_MD40m_tfx	YP_665641	CYTB	380	NC_005100	0.5963	161	2.5e-54	209	364	114086868	114087332	10116
43	R_norvegicus_MD40m_tfx	YP_665629	ND1	318	NC_005100	0.6279	43	0.00014	277	317	137516085	137516207	10116
43	R_norvegicus_MD40m_tfx	YP_665630	ND2	346	NC_005100	0.5614	57	3.8e-08	2	60	137516409	137516575	10116
43	R_norvegicus_MD40m_tfx	YP_665630	ND2	346	NC_005101	0.6375	80	8.3e-21	1	80	26573923	26574150	10116
43	R_norvegicus_MD40m_tfx	YP_665640	ND6	172	NC_005101	0.5625	48	2.6e-06	112	159	30640110	30640241	10116
43	R_norvegicus_MD40m_tfx	YP_665634	ATP6	226	NC_005101	0.569	58	4.6e-09	166	222	61163008	61163177	10116
43	R_norvegicus_MD40m_tfx	YP_665639	ND5	609	NC_005101	0.4101	217	1.3e-10	172	388	64618806	64619456	10116
43	R_norvegicus_MD40m_tfx	YP_665630	ND2	346	NC_005101	0.6203	79	3.7e-25	165	241	65432144	65432380	10116
43	R_norvegicus_MD40m_tfx	YP_665631	COX1	514	NC_005101	0.6316	38	8.7e-05	1	36	71038380	71038485	10116
43	R_norvegicus_MD40m_tfx	YP_665631	COX1	514	NC_005101	0.6964	56	2.4e-10	380	440	75182532	75182696	10116
43	R_norvegicus_MD40m_tfx	YP_665632	COX2	227	NC_005101	0.4051	79	1.8e-05	84	160	99568475	99568706	10116
43	R_norvegicus_MD40m_tfx	YP_665629	ND1	318	NC_005101	1.0	33	1.9e-11	205	237	110305628	110305726	10116
43	R_norvegicus_MD40m_tfx	YP_665641	CYTB	380	NC_005101	0.4922	128	9.2e-09	218	357	120027707	120028086	10116
43	R_norvegicus_MD40m_tfx	YP_665639	ND5	609	NC_005101	0.5948	385	2.4e-74	16	407	123840662	123841759	10116
43	R_norvegicus_MD40m_tfx	YP_665631	COX1	514	NC_005101	0.4681	47	0.00085	367	411	177052002	177052136	10116
43	R_norvegicus_MD40m_tfx	YP_665641	CYTB	380	NC_005101	0.4286	147	2e-05	2	156	241627691	241628117	10116
43	R_norvegicus_MD40m_tfx	YP_665632	COX2	227	NC_005101	0.4044	136	9.3e-05	81	220	241634232	241634630	10116
43	R_norvegicus_MD40m_tfx	YP_665631	COX1	514	NC_005101	0.4497	169	1.1e-15	131	295	241636449	241636926	10116
43	R_norvegicus_MD40m_tfx	YP_665639	ND5	609	NC_005102	0.68	50	1.5e-09	549	597	5621073	5621227	10116
43	R_norvegicus_MD40m_tfx	YP_665638	ND4	459	NC_005102	0.6667	174	1.2e-37	281	434	20791522	20792029	10116
